athleteId,season,sport,event,date,dist,seconds,place,grade,meetId
8668789,2015,xc,,2015-10-03,5000,1541.6,71,9,104791
8668789,2015,xc,,2015-10-09,5000,1537.5,232,9,105430
8668789,2015,xc,,2015-10-14,5000,1522.5,8,9,106372
8668789,2015,xc,,2015-10-21,5000,1499.8,33,9,105022
5837404,2015,xc,,2015-09-03,5000,1399.3,59,11,105478
5837404,2015,xc,,2015-09-09,5000,1421.9,17,11,106617
5837404,2015,xc,,2015-09-12,5000,1332,14,11,104970
5837404,2015,xc,,2015-09-16,5000,1292,22,11,106066
5837404,2015,xc,,2015-09-30,5000,1306,13,11,105683
5837404,2015,xc,,2015-10-03,5000,1327.9,98,11,104791
5837404,2015,xc,,2015-10-09,5000,1267.3,138,11,105430
5837404,2015,xc,,2015-10-14,5000,1287.1,6,11,106372
5837404,2015,xc,,2015-10-21,5000,1307.5,46,11,105022
5837404,2015,xc,,2015-10-31,5000,1304,115,11,103367
7305971,2015,xc,,2015-09-09,5000,1734.3,45,10,106617
7305971,2015,xc,,2015-09-12,5000,1575,14,10,104970
7305971,2015,xc,,2015-09-16,5000,1523,25,10,106066
7305971,2015,xc,,2015-09-30,5000,1506,12,10,105683
7305971,2015,xc,,2015-10-03,5000,1499.6,60,10,104791
7305971,2015,xc,,2015-10-09,5000,1504.8,221,10,105430
5837394,2015,xc,,2015-09-03,5000,1608.1,57,11,105478
5837394,2015,xc,,2015-09-09,5000,1688,36,11,106617
5837394,2015,xc,,2015-09-12,5000,1583,17,11,104970
5837394,2015,xc,,2015-09-16,5000,1534,31,11,106066
5837394,2015,xc,,2015-09-30,5000,1483,9,11,105683
5837394,2015,xc,,2015-10-03,5000,1526.9,63,11,104791
5837394,2015,xc,,2015-10-09,5000,1482.2,204,11,105430
5837394,2015,xc,,2015-10-21,5000,1517.5,74,11,105022
7305977,2015,xc,,2015-09-03,5000,1387.8,2,10,105478
7305977,2015,xc,,2015-09-09,5000,1337.3,10,10,106617
7305977,2015,xc,,2015-09-12,5000,1283,7,10,104970
7305977,2015,xc,,2015-09-16,5000,1226,8,10,106066
7305977,2015,xc,,2015-10-03,5000,1250.9,47,10,104791
7305977,2015,xc,,2015-10-09,5000,1214.9,88,10,105430
7305977,2015,xc,,2015-10-14,5000,1267.6,4,10,106372
7305977,2015,xc,,2015-10-21,5000,1233.8,24,10,105022
7305977,2015,xc,,2015-10-31,5000,1241,79,10,103367
5837402,2015,xc,,2015-09-03,5000,1624.2,62,11,105478
5837402,2015,xc,,2015-09-09,5000,1725.8,43,11,106617
5837402,2015,xc,,2015-09-12,5000,1605,24,11,104970
5837402,2015,xc,,2015-09-16,5000,1562,35,11,106066
5837402,2015,xc,,2015-09-30,5000,1596,29,11,105683
5837402,2015,xc,,2015-10-03,5000,1531.2,67,11,104791
5837402,2015,xc,,2015-10-09,5000,1482.3,205,11,105430
5837402,2015,xc,,2015-10-14,5000,1535.9,11,11,106372
5837402,2015,xc,,2015-10-21,5000,1499.5,71,11,105022
7305986,2015,xc,,2015-09-09,5000,1690.5,38,11,106617
7305986,2015,xc,,2015-09-12,3000,848,3,11,104970
7305986,2015,xc,,2015-09-16,5000,1465,16,11,106066
7305986,2015,xc,,2015-10-03,5000,1463.7,38,11,104791
7305986,2015,xc,,2015-10-09,5000,1440.5,179,11,105430
7305986,2015,xc,,2015-10-14,5000,1448,2,11,106372
7305986,2015,xc,,2015-10-21,5000,1438.9,45,11,105022
8623858,2015,xc,,2015-09-16,5000,1499,23,11,106066
8623858,2015,xc,,2015-09-30,5000,1455,5,11,105683
8623858,2015,xc,,2015-10-03,5000,1461.7,36,11,104791
8623858,2015,xc,,2015-10-09,5000,1370.2,115,11,105430
8623858,2015,xc,,2015-10-21,5000,1361.7,24,11,105022
9401646,2016,xc,,2016-09-10,3000,864,19,12,114663
9401646,2016,xc,,2016-09-14,5000,1573.8,33,12,116277
9401646,2016,xc,,2016-09-20,5000,1435,51,12,119282
9401646,2016,xc,,2016-09-23,5000,1523.7,244,12,116358
9401646,2016,xc,,2016-09-28,5000,1551,101,12,118023
9401646,2016,xc,,2016-10-07,5000,1475,252,12,118704
9401646,2016,xc,,2016-10-12,5000,1508.9,64,12,117495
9401646,2016,xc,,2016-10-26,5000,1526.6,127,12,117496
8623721,2016,xc,,2016-09-23,5000,1104.2,24,10,116358
8623721,2016,xc,,2016-09-28,5000,1078,20,10,118023
8623721,2016,xc,,2016-10-12,5000,1051,1,10,117495
8623721,2016,xc,,2016-10-26,5000,1103.4,14,10,117496
7859485,2016,xc,,2016-09-01,5000,1113,45,11,113575
7859485,2016,xc,,2016-09-10,5000,1055,31,11,114663
7859485,2016,xc,,2016-09-14,5000,1062.5,7,11,116277
7859485,2016,xc,,2016-09-20,5000,1045,11,11,119282
7859485,2016,xc,,2016-09-23,5000,1025.2,39,11,116358
7859485,2016,xc,,2016-09-28,5000,1066,15,11,118023
7859485,2016,xc,,2016-10-07,5000,1093,46,11,118704
7859485,2016,xc,,2016-10-12,5000,1049.7,17,11,117495
7859485,2016,xc,,2016-10-26,5000,1156.4,53,11,117496
8623780,2016,xc,,2016-09-01,5000,1108,44,10,113575
8623780,2016,xc,,2016-09-10,5000,1038,23,10,114663
8623780,2016,xc,,2016-09-14,5000,1059.7,6,10,116277
8623780,2016,xc,,2016-09-20,5000,1049,12,10,119282
8623780,2016,xc,,2016-09-23,5000,1029.6,42,10,116358
8623780,2016,xc,,2016-09-28,5000,1077,19,10,118023
8623780,2016,xc,,2016-10-07,5000,1113,54,10,118704
8623780,2016,xc,,2016-10-12,5000,1060.8,26,10,117495
8623780,2016,xc,,2016-10-26,5000,1078.1,6,10,117496
10388348,2016,xc,,2016-09-01,5000,1356.1,152,10,113575
10388348,2016,xc,,2016-09-10,5000,1350,74,10,114663
10388348,2016,xc,,2016-09-14,5000,1371.2,27,10,116277
10388348,2016,xc,,2016-09-20,5000,1229,23,10,119282
10388348,2016,xc,,2016-09-23,5000,1269.6,160,10,116358
10388348,2016,xc,,2016-09-28,5000,1248,34,10,118023
9399967,2016,xc,,2016-09-01,5000,1098.3,40,10,113575
9399967,2016,xc,,2016-09-14,5000,1067,10,10,116277
9399967,2016,xc,,2016-09-20,5000,1018,7,10,119282
9399967,2016,xc,,2016-09-23,5000,1015.7,31,10,116358
9399967,2016,xc,,2016-09-28,5000,1048,7,10,118023
9399967,2016,xc,,2016-10-07,5000,1127,58,10,118704
9399967,2016,xc,,2016-10-12,5000,1000.5,5,10,117495
9399967,2016,xc,,2016-10-26,5000,1030.2,14,10,117496
10388351,2016,xc,,2016-09-01,3000,678.5,1,9,113575
10388351,2016,xc,,2016-09-10,5000,1142,11,9,114663
10388351,2016,xc,,2016-09-14,5000,1143.4,2,9,116277
10388351,2016,xc,,2016-09-23,5000,1109.4,27,9,116358
10388351,2016,xc,,2016-09-28,5000,1111,3,9,118023
10388351,2016,xc,,2016-10-12,5000,1103.7,11,9,117495
10388351,2016,xc,,2016-10-26,5000,1079,7,9,117496
7859477,2016,xc,,2016-09-01,5000,1327.9,119,11,113575
7859477,2016,xc,,2016-09-10,5000,1274,61,11,114663
7859477,2016,xc,,2016-09-14,5000,1315,25,11,116277
7859477,2016,xc,,2016-09-23,5000,1224.2,115,11,116358
7859477,2016,xc,,2016-10-07,5000,1310,167,11,118704
7859477,2016,xc,,2016-10-12,5000,1214.4,32,11,117495
7859477,2016,xc,,2016-10-26,5000,1317,63,11,117496
8623809,2016,xc,,2016-09-14,5000,1190,9,10,116277
8623809,2016,xc,,2016-09-20,5000,1164,9,10,119282
8623809,2016,xc,,2016-09-23,5000,1154.8,58,10,116358
7859466,2016,xc,,2016-09-01,5000,1148.9,64,11,113575
7859466,2016,xc,,2016-09-10,5000,1155,64,11,114663
7859466,2016,xc,,2016-09-14,5000,1134.5,18,11,116277
7859466,2016,xc,,2016-09-20,5000,1096,1,11,119282
7859466,2016,xc,,2016-09-23,5000,1076.1,11,11,116358
7859466,2016,xc,,2016-09-28,5000,1103,24,11,118023
7859466,2016,xc,,2016-10-07,5000,1081,9,11,118704
7859466,2016,xc,,2016-10-12,5000,1057.7,24,11,117495
7859466,2016,xc,,2016-10-26,5000,1104.4,15,11,117496
10388352,2016,xc,,2016-09-01,3000,754,11,9,113575
10388352,2016,xc,,2016-09-10,5000,1240,50,9,114663
10388352,2016,xc,,2016-09-14,5000,1310,23,9,116277
10388352,2016,xc,,2016-09-20,5000,1260,26,9,119282
10388352,2016,xc,,2016-09-23,5000,1208.7,104,9,116358
10388352,2016,xc,,2016-09-28,5000,1268,42,9,118023
10388352,2016,xc,,2016-10-07,5000,1271,142,9,118704
10388352,2016,xc,,2016-10-12,5000,1194.8,28,9,117495
10388352,2016,xc,,2016-10-26,5000,1206.5,7,9,117496
7859415,2016,xc,,2016-09-01,5000,1253.5,51,12,113575
7859415,2016,xc,,2016-09-10,5000,1208,34,12,114663
7859415,2016,xc,,2016-09-14,5000,1239.5,15,12,116277
7859415,2016,xc,,2016-09-20,5000,1200,18,12,119282
7859415,2016,xc,,2016-09-23,5000,1192.2,86,12,116358
7859415,2016,xc,,2016-09-28,5000,1261,39,12,118023
7859415,2016,xc,,2016-10-07,5000,1249,125,12,118704
7859415,2016,xc,,2016-10-12,5000,1185,26,12,117495
7859415,2016,xc,,2016-10-26,5000,1233.8,15,12,117496
5837368,2016,xc,,2016-09-01,5000,1187.1,29,12,113575
5837368,2016,xc,,2016-09-14,5000,1130.4,1,12,116277
5837368,2016,xc,,2016-09-20,5000,1083,17,12,119282
5837368,2016,xc,,2016-09-23,5000,1098.3,22,12,116358
5837368,2016,xc,,2016-09-28,5000,1101,1,12,118023
5837368,2016,xc,,2016-10-07,5000,1090,14,12,118704
5837368,2016,xc,,2016-10-12,5000,1079.5,28,12,117495
5837368,2016,xc,,2016-10-26,5000,1080,8,12,117496
8681591,2016,xc,,2016-09-01,5000,1391.8,179,11,113575
8681591,2016,xc,,2016-09-10,5000,1310,68,11,114663
8681591,2016,xc,,2016-09-14,5000,1427.7,29,11,116277
8681591,2016,xc,,2016-09-20,5000,1356,40,11,119282
8681591,2016,xc,,2016-09-23,5000,1359.1,213,11,116358
8681591,2016,xc,,2016-09-28,5000,1452,90,11,118023
8681591,2016,xc,,2016-10-07,5000,1414,234,11,118704
8681591,2016,xc,,2016-10-26,5000,1399.7,106,11,117496
22452623,2016,xc,,2016-09-10,5000,1147,14,9,114663
22452623,2016,xc,,2016-09-14,5000,1166.5,6,9,116277
22452623,2016,xc,,2016-09-20,5000,1131,4,9,119282
22452623,2016,xc,,2016-09-23,5000,1092.8,19,9,116358
22452623,2016,xc,,2016-09-28,5000,1183,13,9,118023
22452623,2016,xc,,2016-10-07,5000,1134,49,9,118704
22452623,2016,xc,,2016-10-12,5000,1092.9,9,9,117495
22452623,2016,xc,,2016-10-26,5000,1131.5,34,9,117496
10595253,2016,xc,,2016-09-23,5000,1262.9,155,12,116358
10595253,2016,xc,,2016-09-28,5000,1398,84,12,118023
10595253,2016,xc,,2016-10-07,5000,1264,138,12,118704
10595253,2016,xc,,2016-10-12,5000,1311,51,12,117495
12496504,2016,xc,,2016-09-01,5000,991.1,2,11,113575
12496504,2016,xc,,2016-09-10,5000,943,2,11,114663
12496504,2016,xc,,2016-09-14,5000,958.7,1,11,116277
12496504,2016,xc,,2016-09-20,5000,940,1,11,119282
12496504,2016,xc,,2016-09-23,5000,922.7,1,11,116358
12496504,2016,xc,,2016-09-28,5000,961,1,11,118023
12496504,2016,xc,,2016-10-07,5000,968,4,11,118704
12496504,2016,xc,,2016-10-12,5000,925.8,1,11,117495
12496504,2016,xc,,2016-10-26,5000,950.1,1,11,117496
12496504,2016,xc,,2016-11-05,5000,947,8,11,117098
12496504,2016,xc,,2016-11-12,5000,966.8,30,11,128454
10388357,2016,xc,,2016-09-01,5000,1181.8,26,9,113575
10388357,2016,xc,,2016-09-10,5000,1106,4,9,114663
10388357,2016,xc,,2016-09-14,5000,1147.7,5,9,116277
10388357,2016,xc,,2016-09-20,5000,1128,3,9,119282
10388357,2016,xc,,2016-09-23,5000,1072.4,9,9,116358
10388357,2016,xc,,2016-09-28,5000,1109,2,9,118023
10388357,2016,xc,,2016-10-07,5000,1064,2,9,118704
10388357,2016,xc,,2016-10-12,5000,1041.4,12,9,117495
10388357,2016,xc,,2016-10-26,5000,1063.6,35,9,117496
7433602,2016,xc,,2016-09-01,5000,1331.6,124,11,113575
7433602,2016,xc,,2016-09-10,5000,1215,35,11,114663
7433602,2016,xc,,2016-09-14,5000,1198.5,12,11,116277
7433602,2016,xc,,2016-09-20,5000,1150,8,11,119282
7433602,2016,xc,,2016-09-23,5000,1108.1,26,11,116358
7433602,2016,xc,,2016-09-28,5000,1177,12,11,118023
7433602,2016,xc,,2016-10-07,5000,1123,41,11,118704
7433602,2016,xc,,2016-10-12,5000,1091.1,7,11,117495
7433602,2016,xc,,2016-10-26,5000,1170,68,11,117496
7311717,2016,xc,,2016-09-01,5000,1350,143,11,113575
7311717,2016,xc,,2016-09-10,5000,1272,60,11,114663
7311717,2016,xc,,2016-09-14,5000,1285,20,11,116277
7311717,2016,xc,,2016-09-20,5000,1285,29,11,119282
7311717,2016,xc,,2016-09-23,5000,1226.2,118,11,116358
7311717,2016,xc,,2016-09-28,5000,1362,77,11,118023
7311717,2016,xc,,2016-10-07,5000,1268,141,11,118704
7311717,2016,xc,,2016-10-12,5000,1233.9,40,11,117495
7311717,2016,xc,,2016-10-26,5000,1284.4,42,11,117496
7324265,2016,xc,,2016-09-01,5000,1276.1,75,11,113575
6424989,2016,xc,,2016-09-01,5000,1088.3,31,12,113575
6424989,2016,xc,,2016-09-10,5000,1029,20,12,114663
6424989,2016,xc,,2016-09-14,5000,1044.1,4,12,116277
6424989,2016,xc,,2016-09-20,5000,1014,6,12,119282
6424989,2016,xc,,2016-09-23,5000,1014.3,30,12,116358
6424989,2016,xc,,2016-09-28,5000,1051,8,12,118023
6424989,2016,xc,,2016-10-07,5000,1041,20,12,118704
6424989,2016,xc,,2016-10-12,5000,1023.7,8,12,117495
6424989,2016,xc,,2016-10-26,5000,1100.7,49,12,117496
10529662,2016,xc,,2016-09-10,3000,887,22,12,114663
10529662,2016,xc,,2016-09-14,5000,1468.8,30,12,116277
10529662,2016,xc,,2016-09-20,5000,1419,49,12,119282
10529662,2016,xc,,2016-09-23,5000,1509.9,243,12,116358
10529662,2016,xc,,2016-09-28,5000,1505,96,12,118023
10529662,2016,xc,,2016-10-07,5000,1422,237,12,118704
10529662,2016,xc,,2016-10-12,5000,1360.4,57,12,117495
10529662,2016,xc,,2016-10-26,5000,1558.8,132,12,117496
8623843,2016,xc,,2016-09-01,5000,1171.3,77,10,113575
8623843,2016,xc,,2016-09-10,5000,1224,77,10,114663
8623843,2016,xc,,2016-09-14,5000,1261,17,10,116277
8623843,2016,xc,,2016-10-07,5000,1149,56,10,118704
8623843,2016,xc,,2016-10-12,5000,1226.6,38,10,117495
8623843,2016,xc,,2016-10-26,5000,1212.9,92,10,117496
5837391,2016,xc,,2016-09-01,5000,1179,24,12,113575
5837391,2016,xc,,2016-09-14,5000,1234.8,14,12,116277
5837391,2016,xc,,2016-09-20,5000,1145,7,12,119282
5837391,2016,xc,,2016-10-07,5000,1154,62,12,118704
5837391,2016,xc,,2016-10-12,5000,1150.3,19,12,117495
5837391,2016,xc,,2016-10-26,5000,1148,51,12,117496
10388362,2016,xc,,2016-09-01,3000,771.9,19,9,113575
10388362,2016,xc,,2016-09-10,5000,1385,79,9,114663
10388362,2016,xc,,2016-09-20,5000,1381,44,9,119282
10388362,2016,xc,,2016-09-23,5000,1322.5,196,9,116358
10388362,2016,xc,,2016-09-28,5000,1432,88,9,118023
10388362,2016,xc,,2016-10-07,5000,1325,181,9,118704
10388362,2016,xc,,2016-10-12,5000,1321,53,9,117495
10388362,2016,xc,,2016-10-26,5000,1321.2,65,9,117496
10208896,2016,xc,,2016-09-01,5000,1037.1,11,9,113575
10208896,2016,xc,,2016-09-10,5000,999,7,9,114663
10208896,2016,xc,,2016-09-20,5000,986,2,9,119282
10208896,2016,xc,,2016-09-23,5000,966,7,9,116358
10208896,2016,xc,,2016-09-28,5000,1005,3,9,118023
10208896,2016,xc,,2016-10-07,5000,995,8,9,118704
10208896,2016,xc,,2016-10-12,5000,969.2,2,9,117495
10208896,2016,xc,,2016-10-26,5000,990.7,2,9,117496
9400021,2016,xc,,2016-09-01,5000,1170,21,10,113575
9400021,2016,xc,,2016-09-10,5000,1098,2,10,114663
9400021,2016,xc,,2016-09-14,5000,1134.4,17,10,116277
9400021,2016,xc,,2016-09-20,5000,1103,19,10,119282
9400021,2016,xc,,2016-09-23,5000,1062.3,3,10,116358
9400021,2016,xc,,2016-09-28,5000,1151,31,10,118023
9400021,2016,xc,,2016-10-07,5000,1107,26,10,118704
9400021,2016,xc,,2016-10-12,5000,1059.4,3,10,117495
9400021,2016,xc,,2016-10-26,5000,1107.6,17,10,117496
8623845,2016,xc,,2016-09-01,5000,1318.9,111,11,113575
8623845,2016,xc,,2016-09-10,5000,1247,52,11,114663
8623845,2016,xc,,2016-09-14,5000,1300.1,22,11,116277
8623845,2016,xc,,2016-09-20,5000,1250,25,11,119282
8623845,2016,xc,,2016-09-23,5000,1229.1,122,11,116358
8623845,2016,xc,,2016-09-28,5000,1242,29,11,118023
8623845,2016,xc,,2016-10-07,5000,1201,86,11,118704
8623845,2016,xc,,2016-10-12,5000,1183.3,25,11,117495
8623845,2016,xc,,2016-10-26,5000,1204.5,6,11,117496
8623846,2016,xc,,2016-09-01,5000,1340,134,11,113575
8623846,2016,xc,,2016-09-10,5000,1327,71,11,114663
8623846,2016,xc,,2016-09-14,5000,1283.2,19,11,116277
8623846,2016,xc,,2016-09-20,5000,1286,30,11,119282
8623846,2016,xc,,2016-09-23,5000,1278.8,166,11,116358
8623846,2016,xc,,2016-09-28,5000,1321,64,11,118023
8623846,2016,xc,,2016-10-07,5000,1306,165,11,118704
8623846,2016,xc,,2016-10-26,5000,1297.7,49,11,117496
7859447,2016,xc,,2016-09-10,5000,1130,58,11,114663
7859447,2016,xc,,2016-09-14,5000,1111.7,15,11,116277
7859447,2016,xc,,2016-09-20,5000,1071,16,11,119282
7859447,2016,xc,,2016-09-23,5000,1066.5,68,11,116358
7859447,2016,xc,,2016-09-28,5000,1105,25,11,118023
7859447,2016,xc,,2016-10-07,5000,1075,5,11,118704
7859447,2016,xc,,2016-10-12,5000,1043.7,14,11,117495
7859447,2016,xc,,2016-10-26,5000,1081.2,9,11,117496
10388368,2016,xc,,2016-09-01,5000,1142.8,14,11,113575
10388368,2016,xc,,2016-09-10,5000,1075,39,11,114663
10388368,2016,xc,,2016-09-14,5000,1105.2,14,11,116277
10388368,2016,xc,,2016-09-20,5000,1066,15,11,119282
10388368,2016,xc,,2016-09-23,5000,1049.1,55,11,116358
10388368,2016,xc,,2016-09-28,5000,1072,18,11,118023
10388368,2016,xc,,2016-10-07,5000,1075,6,11,118704
10388368,2016,xc,,2016-10-12,5000,1063.2,27,11,117495
10388368,2016,xc,,2016-10-26,5000,1118.9,25,11,117496
10388369,2016,xc,,2016-09-01,3000,794.1,32,9,113575
10388369,2016,xc,,2016-09-14,5000,1473.4,31,9,116277
10454028,2016,xc,,2016-09-01,5000,1274.3,73,9,113575
10454028,2016,xc,,2016-09-10,5000,1237,46,9,114663
10454028,2016,xc,,2016-09-14,5000,1246.8,16,9,116277
10454028,2016,xc,,2016-09-20,5000,1165,10,9,119282
10454028,2016,xc,,2016-09-23,5000,1155.8,59,9,116358
10454028,2016,xc,,2016-09-28,5000,1228,25,9,118023
10454028,2016,xc,,2016-10-07,5000,1211,99,9,118704
10454028,2016,xc,,2016-10-12,5000,1140.4,16,9,117495
10454028,2016,xc,,2016-10-26,5000,1161.1,61,9,117496
10388372,2016,xc,,2016-09-01,3000,809.9,42,11,113575
10388372,2016,xc,,2016-09-10,5000,1346,73,11,114663
10388372,2016,xc,,2016-09-14,5000,1394.8,28,11,116277
10388372,2016,xc,,2016-09-20,5000,1303,32,11,119282
10388372,2016,xc,,2016-09-28,5000,1338,71,11,118023
10388372,2016,xc,,2016-10-07,5000,1311,168,11,118704
10388372,2016,xc,,2016-10-12,5000,1250.2,44,11,117495
10388372,2016,xc,,2016-10-26,5000,1319,64,11,117496
10388376,2016,xc,,2016-09-01,5000,1259.7,60,9,113575
10388376,2016,xc,,2016-09-10,5000,1163,22,9,114663
10388376,2016,xc,,2016-09-14,5000,1167.1,7,9,116277
10388376,2016,xc,,2016-09-20,5000,1174,13,9,119282
10388376,2016,xc,,2016-09-23,5000,1128.2,36,9,116358
10388376,2016,xc,,2016-09-28,5000,1153,8,9,118023
10388376,2016,xc,,2016-10-07,5000,1119,37,9,118704
10388376,2016,xc,,2016-10-12,5000,1075.2,5,9,117495
10388376,2016,xc,,2016-10-26,5000,1108.9,19,9,117496
10388379,2016,xc,,2016-09-01,3000,777.7,22,9,113575
10388379,2016,xc,,2016-09-10,5000,1258,56,9,114663
10388379,2016,xc,,2016-09-14,5000,1312.8,24,9,116277
10388379,2016,xc,,2016-09-20,5000,1265,27,9,119282
10388379,2016,xc,,2016-09-28,5000,1281,47,9,118023
10388379,2016,xc,,2016-10-07,5000,1244,121,9,118704
10388379,2016,xc,,2016-10-12,5000,1222.3,36,9,117495
10388379,2016,xc,,2016-10-26,5000,1244.2,24,9,117496
10388381,2016,xc,,2016-09-14,5000,1577.6,35,9,116277
7324256,2016,xc,,2016-09-01,5000,1426.6,208,11,113575
7324256,2016,xc,,2016-09-10,5000,1409,86,11,114663
7324256,2016,xc,,2016-09-14,5000,1477.5,32,11,116277
7324256,2016,xc,,2016-09-20,5000,1337,37,11,119282
7324256,2016,xc,,2016-09-23,5000,1304.3,186,11,116358
7324256,2016,xc,,2016-09-28,5000,1365,79,11,118023
7324256,2016,xc,,2016-10-12,5000,1311.7,52,11,117495
7324256,2016,xc,,2016-10-26,5000,1322.6,69,11,117496
5837378,2016,xc,,2016-09-10,5000,1077,42,12,114663
5837378,2016,xc,,2016-09-14,5000,1095.9,12,12,116277
5837378,2016,xc,,2016-09-20,5000,1065,14,12,119282
5837378,2016,xc,,2016-09-23,5000,1040.1,50,12,116358
5837378,2016,xc,,2016-09-28,5000,1060,11,12,118023
5837378,2016,xc,,2016-10-07,5000,1089,45,12,118704
5837378,2016,xc,,2016-10-12,5000,1044.5,16,12,117495
5837378,2016,xc,,2016-10-26,5000,1061,33,12,117496
10392302,2016,xc,,2016-09-01,3000,1115.7,183,10,113575
10543624,2016,xc,,2016-09-14,5000,1580.9,48,11,116277
10543624,2016,xc,,2016-09-20,5000,1461,6,11,119282
10543624,2016,xc,,2016-09-23,5000,1407,24,11,116358
10543624,2016,xc,,2016-09-28,5000,1417,2,11,118023
10543624,2016,xc,,2016-10-07,5000,1429.9,41,11,118704
10543624,2016,xc,,2016-10-12,5000,1383.2,5,11,117495
10543624,2016,xc,,2016-10-26,5000,1413.2,40,11,117496
7305962,2016,xc,,2016-09-01,5000,1420.9,73,11,113575
7305962,2016,xc,,2016-09-10,5000,1367,26,11,114663
7305962,2016,xc,,2016-09-14,5000,1389.8,12,11,116277
7305962,2016,xc,,2016-09-20,5000,1320,17,11,119282
7305962,2016,xc,,2016-09-23,5000,1272.7,49,11,116358
7305962,2016,xc,,2016-09-28,5000,1311,22,11,118023
7305962,2016,xc,,2016-10-07,5000,1298,46,11,118704
7305962,2016,xc,,2016-10-12,5000,1255.1,12,11,117495
7305962,2016,xc,,2016-10-26,5000,1315.8,13,11,117496
7859608,2016,xc,,2016-09-01,5000,1720.9,129,11,113575
7859608,2016,xc,,2016-09-10,5000,1620,43,11,114663
7859608,2016,xc,,2016-09-14,5000,1620.3,58,11,116277
7859608,2016,xc,,2016-09-28,5000,1699,34,11,118023
7859608,2016,xc,,2016-10-07,5000,1618.4,129,11,118704
7859608,2016,xc,,2016-10-12,5000,1555.5,40,11,117495
7859608,2016,xc,,2016-10-26,5000,1684.3,83,11,117496
5837399,2016,xc,,2016-09-01,5000,1401.5,12,12,113575
5837399,2016,xc,,2016-09-10,5000,1333,19,12,114663
5837399,2016,xc,,2016-09-14,5000,1333.6,4,12,116277
5837399,2016,xc,,2016-09-20,5000,1279,15,12,119282
5837399,2016,xc,,2016-09-23,5000,1280.7,52,12,116358
5837399,2016,xc,,2016-10-01,5000,1313.5,105,12,117989
5837399,2016,xc,,2016-10-07,5000,1309.7,12,12,118704
5837399,2016,xc,,2016-10-12,5000,1251.5,11,12,117495
5837399,2016,xc,,2016-10-26,5000,1278.4,41,12,117496
5837399,2016,xc,,2016-11-05,5000,1290,114,12,117098
5837399,2016,xc,,2016-11-12,5000,1337.6,175,12,128454
10392304,2016,xc,,2016-09-01,3000,977.9,131,9,113575
10392304,2016,xc,,2016-09-10,3000,897,8,9,114663
10392304,2016,xc,,2016-09-14,5000,1801.1,80,9,116277
10392304,2016,xc,,2016-09-20,5000,1618,21,9,119282
10392304,2016,xc,,2016-09-23,5000,1582.4,114,9,116358
10392304,2016,xc,,2016-09-28,5000,1657,30,9,118023
10392304,2016,xc,,2016-10-12,5000,1541.4,34,9,117495
10392304,2016,xc,,2016-10-26,5000,1583.6,45,9,117496
7305964,2016,xc,,2016-09-01,5000,1758.3,137,12,113575
7305964,2016,xc,,2016-09-10,5000,1610,42,12,114663
7305964,2016,xc,,2016-09-14,5000,1625,59,12,116277
7305964,2016,xc,,2016-09-20,5000,1567,20,12,119282
7305964,2016,xc,,2016-09-23,5000,1542.3,91,12,116358
7305964,2016,xc,,2016-09-28,5000,1558,22,12,118023
7305964,2016,xc,,2016-10-07,5000,1574.5,110,12,118704
7305964,2016,xc,,2016-10-26,5000,1541.1,21,12,117496
8738753,2016,xc,,2016-09-01,5000,1594.1,68,10,113575
8738753,2016,xc,,2016-09-10,5000,1590,40,10,114663
8738753,2016,xc,,2016-09-14,5000,1614.2,56,10,116277
8738753,2016,xc,,2016-09-20,5000,1562,18,10,119282
8738753,2016,xc,,2016-09-23,5000,1493.3,62,10,116358
8738753,2016,xc,,2016-09-28,5000,1520,14,10,118023
8738753,2016,xc,,2016-10-07,5000,1462.2,55,10,118704
8738753,2016,xc,,2016-10-26,5000,1458.7,5,10,117496
10428659,2016,xc,,2016-09-01,5000,1743.4,133,9,113575
10428659,2016,xc,,2016-09-14,5000,1548.1,38,9,116277
10428659,2016,xc,,2016-09-23,5000,1547.2,94,9,116358
10428659,2016,xc,,2016-09-28,5000,1534,19,9,118023
10428659,2016,xc,,2016-10-07,5000,1570.2,108,9,118704
10428659,2016,xc,,2016-10-26,5000,1432.8,1,9,117496
10392305,2016,xc,,2016-09-01,5000,1568,58,9,113575
10392305,2016,xc,,2016-09-10,5000,1724,54,9,114663
10392305,2016,xc,,2016-09-14,5000,1712.6,65,9,116277
10392305,2016,xc,,2016-09-20,5000,1527,15,9,119282
10392305,2016,xc,,2016-09-23,5000,1591.1,119,9,116358
10392305,2016,xc,,2016-09-28,5000,1531,18,9,118023
10392305,2016,xc,,2016-10-07,5000,1489.5,72,9,118704
10392305,2016,xc,,2016-10-12,5000,1435.9,12,9,117495
10392305,2016,xc,,2016-10-26,5000,1448.8,52,9,117496
8623853,2016,xc,,2016-09-01,5000,1218.9,14,10,113575
8623853,2016,xc,,2016-09-10,5000,1187,2,10,114663
8623853,2016,xc,,2016-09-14,5000,1218.5,6,10,116277
8623853,2016,xc,,2016-09-20,5000,1173,2,10,119282
8623853,2016,xc,,2016-09-23,5000,1155.8,6,10,116358
8623853,2016,xc,,2016-09-28,5000,1170,3,10,118023
8623853,2016,xc,,2016-10-01,5000,1135.8,7,10,117989
8623853,2016,xc,,2016-10-07,5000,1158,10,10,118704
